time,SIG_CD,Infected
2022-10-31,28185,0.0
2022-11-07,28185,0.0
2022-11-14,28185,0.0
2022-11-21,28185,0.0
2022-11-28,28185,0.0
2022-12-05,28185,0.0
2022-12-12,28185,0.0
2022-12-19,28185,0.0
2022-12-26,28185,0.0
2023-01-02,28185,0.0
2023-01-09,28185,0.0
2023-01-16,28185,0.0
2023-01-23,28185,0.0
2023-01-30,28185,0.0
2023-02-06,28185,0.0
2023-02-13,28185,0.0
2023-02-20,28185,0.0
2023-02-27,28185,0.0
2023-03-06,28185,0.0
2023-03-13,28185,0.0
2023-03-20,28185,0.0
2023-03-27,28185,0.0
2023-04-03,28185,0.0
2023-04-10,28185,0.0
2023-04-17,28185,0.0
2023-04-24,28185,0.0
2019-09-30,28200,0.0
2019-10-07,28200,0.0
2019-10-14,28200,0.0
2019-10-21,28200,0.0
2019-10-28,28200,0.0
2019-11-04,28200,0.0
2019-11-11,28200,0.0
2019-11-18,28200,0.0
2019-11-25,28200,0.0
2019-12-02,28200,0.0
2019-12-09,28200,0.0
2019-12-16,28200,0.0
2019-12-23,28200,0.0
2019-12-30,28200,0.0
2020-01-06,28200,0.0
2020-01-13,28200,0.0
2020-01-20,28200,0.0
2020-01-27,28200,0.0
2020-02-03,28200,0.0
2020-02-10,28200,0.0
2020-02-17,28200,0.0
2020-02-24,28200,0.0
2020-03-02,28200,0.0
2020-03-09,28200,0.0
2020-03-16,28200,0.0
2020-03-23,28200,0.0
2020-03-30,28200,0.0
2020-04-06,28200,0.0
2020-04-13,28200,0.0
2020-04-20,28200,0.0
2020-04-27,28200,0.0
2020-05-04,28200,0.0
2020-05-11,28200,0.0
2020-05-18,28200,0.0
2020-05-25,28200,0.0
2020-06-01,28200,0.0
2020-06-08,28200,0.0
2020-06-15,28200,0.0
2020-06-22,28200,0.0
2020-06-29,28200,0.0
2020-07-06,28200,0.0
2020-07-13,28200,0.0
2020-07-20,28200,0.0
2020-07-27,28200,0.0
2020-08-03,28200,0.0
2020-08-10,28200,0.0
2020-08-17,28200,0.0
2020-08-24,28200,0.0
2020-08-31,28200,0.0
2020-09-07,28200,0.0
2020-09-14,28200,0.0
2020-09-21,28200,0.0
2020-09-28,28200,0.0
2020-10-05,28200,0.0
2020-10-12,28200,0.0
2020-10-19,28200,0.0
2020-10-26,28200,0.0
2020-11-02,28200,0.0
2020-11-09,28200,0.0
2020-11-16,28200,0.0
2020-11-23,28200,0.0
2020-11-30,28200,0.0
2020-12-07,28200,0.0
2020-12-14,28200,0.0
2020-12-21,28200,0.0
2020-12-28,28200,0.0
2021-01-04,28200,0.0
2021-01-11,28200,0.0
2021-01-18,28200,0.0
2021-01-25,28200,0.0
2021-02-01,28200,0.0
2021-02-08,28200,0.0
2021-02-15,28200,0.0
2021-02-22,28200,0.0
2021-03-01,28200,0.0
2021-03-08,28200,0.0
2021-03-15,28200,0.0
2021-03-22,28200,0.0
2021-03-29,28200,0.0
2021-04-05,28200,0.0
2021-04-12,28200,0.0
2021-04-19,28200,0.0
2021-04-26,28200,0.0
2021-05-03,28200,0.0
2021-05-10,28200,0.0
2021-05-17,28200,0.0
2021-05-24,28200,0.0
2021-05-31,28200,0.0
2021-06-07,28200,0.0
2021-06-14,28200,0.0
2021-06-21,28200,0.0
2021-06-28,28200,0.0
2021-07-05,28200,0.0
2021-07-12,28200,0.0
2021-07-19,28200,0.0
2021-07-26,28200,0.0
2021-08-02,28200,0.0
2021-08-09,28200,0.0
2021-08-16,28200,0.0
2021-08-23,28200,0.0
2021-08-30,28200,0.0
2021-09-06,28200,0.0
2021-09-13,28200,0.0
2021-09-20,28200,0.0
2021-09-27,28200,0.0
2021-10-04,28200,0.0
2021-10-11,28200,0.0
2021-10-18,28200,0.0
2021-10-25,28200,0.0
2021-11-01,28200,0.0
2021-11-08,28200,0.0
2021-11-15,28200,0.0
2021-11-22,28200,0.0
2021-11-29,28200,0.0
2021-12-06,28200,0.0
2021-12-13,28200,0.0
2021-12-20,28200,0.0
2021-12-27,28200,0.0
2022-01-03,28200,0.0
2022-01-10,28200,0.0
2022-01-17,28200,0.0
2022-01-24,28200,0.0
2022-01-31,28200,0.0
2022-02-07,28200,0.0
2022-02-14,28200,0.0
2022-02-21,28200,0.0
2022-02-28,28200,0.0
2022-03-07,28200,0.0
2022-03-14,28200,0.0
2022-03-21,28200,0.0
2022-03-28,28200,0.0
2022-04-04,28200,0.0
2022-04-11,28200,0.0
2022-04-18,28200,0.0
2022-04-25,28200,0.0
2022-05-02,28200,0.0
2022-05-09,28200,0.0
2022-05-16,28200,0.0
2022-05-23,28200,0.0
2022-05-30,28200,0.0
2022-06-06,28200,0.0
2022-06-13,28200,0.0
2022-06-20,28200,0.0
2022-06-27,28200,0.0
2022-07-04,28200,0.0
2022-07-11,28200,0.0
2022-07-18,28200,0.0
2022-07-25,28200,0.0
2022-08-01,28200,0.0
2022-08-08,28200,0.0
2022-08-15,28200,0.0
2022-08-22,28200,0.0
2022-08-29,28200,0.0
2022-09-05,28200,0.0
2022-09-12,28200,0.0
2022-09-19,28200,0.0
2022-09-26,28200,0.0
2022-10-03,28200,0.0
2022-10-10,28200,0.0
2022-10-17,28200,0.0
2022-10-24,28200,0.0
2022-10-31,28200,0.0
2022-11-07,28200,0.0
2022-11-14,28200,0.0
2022-11-21,28200,0.0
2022-11-28,28200,0.0
2022-12-05,28200,0.0
2022-12-12,28200,0.0
2022-12-19,28200,0.0
2022-12-26,28200,0.0
2023-01-02,28200,0.0
2023-01-09,28200,0.0
2023-01-16,28200,0.0
2023-01-23,28200,0.0
2023-01-30,28200,0.0
2023-02-06,28200,0.0
2023-02-13,28200,0.0
2023-02-20,28200,0.0
2023-02-27,28200,0.0
2023-03-06,28200,0.0
2023-03-13,28200,0.0
2023-03-20,28200,0.0
2023-03-27,28200,0.0
2023-04-03,28200,0.0
2023-04-10,28200,0.0
2023-04-17,28200,0.0
2023-04-24,28200,0.0
2019-09-30,28237,0.0
2019-10-07,28237,0.0
2019-10-14,28237,0.0
2019-10-21,28237,0.0
2019-10-28,28237,0.0
2019-11-04,28237,0.0
2019-11-11,28237,0.0
2019-11-18,28237,0.0
2019-11-25,28237,0.0
2019-12-02,28237,0.0
2019-12-09,28237,0.0
2019-12-16,28237,0.0
2019-12-23,28237,0.0
2019-12-30,28237,0.0
2020-01-06,28237,0.0
2020-01-13,28237,0.0
2020-01-20,28237,0.0
2020-01-27,28237,0.0
2020-02-03,28237,0.0
2020-02-10,28237,0.0
2020-02-17,28237,0.0
2020-02-24,28237,0.0
2020-03-02,28237,0.0
2020-03-09,28237,0.0
2020-03-16,28237,0.0
2020-03-23,28237,0.0
2020-03-30,28237,0.0
2020-04-06,28237,0.0
2020-04-13,28237,0.0
2020-04-20,28237,0.0
2020-04-27,28237,0.0
2020-05-04,28237,0.0
2020-05-11,28237,0.0
2020-05-18,28237,0.0
2020-05-25,28237,0.0
2020-06-01,28237,0.0
2020-06-08,28237,0.0
2020-06-15,28237,0.0
2020-06-22,28237,0.0
2020-06-29,28237,0.0
2020-07-06,28237,0.0
2020-07-13,28237,0.0
2020-07-20,28237,0.0
2020-07-27,28237,0.0
2020-08-03,28237,0.0
2020-08-10,28237,0.0
2020-08-17,28237,0.0
2020-08-24,28237,0.0
2020-08-31,28237,0.0
2020-09-07,28237,0.0
2020-09-14,28237,0.0
2020-09-21,28237,0.0
2020-09-28,28237,0.0
2020-10-05,28237,0.0
2020-10-12,28237,0.0
2020-10-19,28237,0.0
2020-10-26,28237,0.0
2020-11-02,28237,0.0
2020-11-09,28237,0.0
2020-11-16,28237,0.0
2020-11-23,28237,0.0
2020-11-30,28237,0.0
2020-12-07,28237,0.0
2020-12-14,28237,0.0
2020-12-21,28237,0.0
2020-12-28,28237,0.0
2021-01-04,28237,0.0
2021-01-11,28237,0.0
2021-01-18,28237,0.0
2021-01-25,28237,0.0
2021-02-01,28237,0.0
2021-02-08,28237,0.0
2021-02-15,28237,0.0
2021-02-22,28237,0.0
2021-03-01,28237,0.0
2021-03-08,28237,0.0
2021-03-15,28237,0.0
2021-03-22,28237,0.0
2021-03-29,28237,0.0
2021-04-05,28237,0.0
2021-04-12,28237,0.0
2021-04-19,28237,0.0
2021-04-26,28237,0.0
2021-05-03,28237,0.0
2021-05-10,28237,0.0
2021-05-17,28237,0.0
2021-05-24,28237,0.0
2021-05-31,28237,0.0
2021-06-07,28237,0.0
2021-06-14,28237,0.0
2021-06-21,28237,0.0
2021-06-28,28237,0.0
2021-07-05,28237,0.0
2021-07-12,28237,0.0
2021-07-19,28237,0.0
2021-07-26,28237,0.0
2021-08-02,28237,0.0
2021-08-09,28237,0.0
2021-08-16,28237,0.0
2021-08-23,28237,0.0
2021-08-30,28237,0.0
2021-09-06,28237,0.0
2021-09-13,28237,0.0
2021-09-20,28237,0.0
2021-09-27,28237,0.0
2021-10-04,28237,0.0
2021-10-11,28237,0.0
2021-10-18,28237,0.0
2021-10-25,28237,0.0
2021-11-01,28237,0.0
2021-11-08,28237,0.0
2021-11-15,28237,0.0
2021-11-22,28237,0.0
2021-11-29,28237,0.0
2021-12-06,28237,0.0
2021-12-13,28237,0.0
2021-12-20,28237,0.0
2021-12-27,28237,0.0
2022-01-03,28237,0.0
2022-01-10,28237,0.0
2022-01-17,28237,0.0
2022-01-24,28237,0.0
2022-01-31,28237,0.0
2022-02-07,28237,0.0
2022-02-14,28237,0.0
2022-02-21,28237,0.0
2022-02-28,28237,0.0
2022-03-07,28237,0.0
2022-03-14,28237,0.0
2022-03-21,28237,0.0
2022-03-28,28237,0.0
2022-04-04,28237,0.0
2022-04-11,28237,0.0
2022-04-18,28237,0.0
2022-04-25,28237,0.0
2022-05-02,28237,0.0
2022-05-09,28237,0.0
2022-05-16,28237,0.0
2022-05-23,28237,0.0
2022-05-30,28237,0.0
2022-06-06,28237,0.0
2022-06-13,28237,0.0
2022-06-20,28237,0.0
2022-06-27,28237,0.0
2022-07-04,28237,0.0
2022-07-11,28237,0.0
2022-07-18,28237,0.0
2022-07-25,28237,0.0
2022-08-01,28237,0.0
2022-08-08,28237,0.0
2022-08-15,28237,0.0
2022-08-22,28237,0.0
2022-08-29,28237,0.0
2022-09-05,28237,0.0
2022-09-12,28237,0.0
2022-09-19,28237,0.0
2022-09-26,28237,0.0
2022-10-03,28237,0.0
2022-10-10,28237,0.0
2022-10-17,28237,0.0
2022-10-24,28237,0.0
2022-10-31,28237,0.0
2022-11-07,28237,0.0
2022-11-14,28237,0.0
2022-11-21,28237,0.0
2022-11-28,28237,0.0
2022-12-05,28237,0.0
2022-12-12,28237,0.0
2022-12-19,28237,0.0
2022-12-26,28237,0.0
2023-01-02,28237,0.0
2023-01-09,28237,0.0
2023-01-16,28237,0.0
2023-01-23,28237,0.0
2023-01-30,28237,0.0
2023-02-06,28237,0.0
2023-02-13,28237,0.0
2023-02-20,28237,0.0
2023-02-27,28237,0.0
2023-03-06,28237,0.0
2023-03-13,28237,0.0
2023-03-20,28237,0.0
2023-03-27,28237,0.0
2023-04-03,28237,0.0
2023-04-10,28237,0.0
2023-04-17,28237,0.0
2023-04-24,28237,0.0
2019-09-30,28245,0.0
2019-10-07,28245,0.0
2019-10-14,28245,0.0
2019-10-21,28245,0.0
2019-10-28,28245,0.0
2019-11-04,28245,0.0
2019-11-11,28245,0.0
2019-11-18,28245,0.0
2019-11-25,28245,0.0
2019-12-02,28245,0.0
2019-12-09,28245,0.0
2019-12-16,28245,0.0
2019-12-23,28245,0.0
2019-12-30,28245,0.0
2020-01-06,28245,0.0
2020-01-13,28245,0.0
2020-01-20,28245,0.0
2020-01-27,28245,0.0
2020-02-03,28245,0.0
2020-02-10,28245,0.0
2020-02-17,28245,0.0
2020-02-24,28245,0.0
2020-03-02,28245,0.0
2020-03-09,28245,0.0
2020-03-16,28245,0.0
2020-03-23,28245,0.0
2020-03-30,28245,0.0
2020-04-06,28245,0.0
2020-04-13,28245,0.0
2020-04-20,28245,0.0
2020-04-27,28245,0.0
2020-05-04,28245,0.0
2020-05-11,28245,0.0
2020-05-18,28245,0.0
2020-05-25,28245,0.0
2020-06-01,28245,0.0
2020-06-08,28245,0.0
2020-06-15,28245,0.0
2020-06-22,28245,0.0
2020-06-29,28245,0.0
2020-07-06,28245,0.0
2020-07-13,28245,0.0
2020-07-20,28245,0.0
2020-07-27,28245,0.0
2020-08-03,28245,0.0
2020-08-10,28245,0.0
2020-08-17,28245,0.0
2020-08-24,28245,0.0
2020-08-31,28245,0.0
2020-09-07,28245,0.0
2020-09-14,28245,0.0
2020-09-21,28245,0.0
2020-09-28,28245,0.0
2020-10-05,28245,0.0
2020-10-12,28245,0.0
2020-10-19,28245,0.0
2020-10-26,28245,0.0
2020-11-02,28245,0.0
2020-11-09,28245,0.0
2020-11-16,28245,0.0
2020-11-23,28245,0.0
2020-11-30,28245,0.0
2020-12-07,28245,0.0
2020-12-14,28245,0.0
2020-12-21,28245,0.0
2020-12-28,28245,0.0
2021-01-04,28245,0.0
2021-01-11,28245,0.0
2021-01-18,28245,0.0
2021-01-25,28245,0.0
2021-02-01,28245,0.0
2021-02-08,28245,0.0
2021-02-15,28245,0.0
2021-02-22,28245,0.0
2021-03-01,28245,0.0
2021-03-08,28245,0.0
2021-03-15,28245,0.0
2021-03-22,28245,0.0
2021-03-29,28245,0.0
2021-04-05,28245,0.0
2021-04-12,28245,0.0
2021-04-19,28245,0.0
2021-04-26,28245,0.0
2021-05-03,28245,0.0
2021-05-10,28245,0.0
2021-05-17,28245,0.0
2021-05-24,28245,0.0
2021-05-31,28245,0.0
2021-06-07,28245,0.0
2021-06-14,28245,0.0
2021-06-21,28245,0.0
2021-06-28,28245,0.0
2021-07-05,28245,0.0
2021-07-12,28245,0.0
2021-07-19,28245,0.0
2021-07-26,28245,0.0
2021-08-02,28245,0.0
2021-08-09,28245,0.0
2021-08-16,28245,0.0
2021-08-23,28245,0.0
2021-08-30,28245,0.0
2021-09-06,28245,0.0
2021-09-13,28245,0.0
2021-09-20,28245,0.0
2021-09-27,28245,0.0
2021-10-04,28245,0.0
2021-10-11,28245,0.0
2021-10-18,28245,0.0
2021-10-25,28245,0.0
2021-11-01,28245,0.0
2021-11-08,28245,0.0
2021-11-15,28245,0.0
2021-11-22,28245,0.0
2021-11-29,28245,0.0
2021-12-06,28245,0.0
2021-12-13,28245,0.0
2021-12-20,28245,0.0
2021-12-27,28245,0.0
2022-01-03,28245,0.0
2022-01-10,28245,0.0
2022-01-17,28245,0.0
2022-01-24,28245,0.0
2022-01-31,28245,0.0
2022-02-07,28245,0.0
2022-02-14,28245,0.0
2022-02-21,28245,0.0
2022-02-28,28245,0.0
2022-03-07,28245,0.0
2022-03-14,28245,0.0
2022-03-21,28245,0.0
2022-03-28,28245,0.0
2022-04-04,28245,0.0
2022-04-11,28245,0.0
2022-04-18,28245,0.0
2022-04-25,28245,0.0
2022-05-02,28245,0.0
2022-05-09,28245,0.0
2022-05-16,28245,0.0
2022-05-23,28245,0.0
2022-05-30,28245,0.0
2022-06-06,28245,0.0
2022-06-13,28245,0.0
2022-06-20,28245,0.0
2022-06-27,28245,0.0
2022-07-04,28245,0.0
2022-07-11,28245,0.0
2022-07-18,28245,0.0
2022-07-25,28245,0.0
2022-08-01,28245,0.0
2022-08-08,28245,0.0
2022-08-15,28245,0.0
2022-08-22,28245,0.0
2022-08-29,28245,0.0
2022-09-05,28245,0.0
2022-09-12,28245,0.0
2022-09-19,28245,0.0
2022-09-26,28245,0.0
2022-10-03,28245,0.0
2022-10-10,28245,0.0
2022-10-17,28245,0.0
2022-10-24,28245,0.0
2022-10-31,28245,0.0
2022-11-07,28245,0.0
2022-11-14,28245,0.0
2022-11-21,28245,0.0
2022-11-28,28245,0.0
2022-12-05,28245,0.0
2022-12-12,28245,0.0
2022-12-19,28245,0.0
2022-12-26,28245,0.0
2023-01-02,28245,0.0
2023-01-09,28245,0.0
2023-01-16,28245,0.0
2023-01-23,28245,0.0
2023-01-30,28245,0.0
2023-02-06,28245,0.0
2023-02-13,28245,0.0
2023-02-20,28245,0.0
2023-02-27,28245,0.0
2023-03-06,28245,0.0
2023-03-13,28245,0.0
2023-03-20,28245,0.0
2023-03-27,28245,0.0
2023-04-03,28245,0.0
2023-04-10,28245,0.0
2023-04-17,28245,0.0
2023-04-24,28245,0.0
2019-09-30,28260,0.0
2019-10-07,28260,0.0
2019-10-14,28260,0.0
2019-10-21,28260,0.0
2019-10-28,28260,0.0
2019-11-04,28260,0.0
2019-11-11,28260,0.0
2019-11-18,28260,0.0
2019-11-25,28260,0.0
2019-12-02,28260,0.0
2019-12-09,28260,0.0
2019-12-16,28260,0.0
2019-12-23,28260,0.0
2019-12-30,28260,0.0
2020-01-06,28260,0.0
2020-01-13,28260,0.0
2020-01-20,28260,0.0
2020-01-27,28260,0.0
2020-02-03,28260,0.0
2020-02-10,28260,0.0
2020-02-17,28260,0.0
2020-02-24,28260,0.0
2020-03-02,28260,0.0
2020-03-09,28260,0.0
2020-03-16,28260,0.0
2020-03-23,28260,0.0
2020-03-30,28260,0.0
2020-04-06,28260,0.0
2020-04-13,28260,0.0
2020-04-20,28260,0.0
2020-04-27,28260,0.0
2020-05-04,28260,0.0
2020-05-11,28260,0.0
2020-05-18,28260,0.0
2020-05-25,28260,0.0
2020-06-01,28260,0.0
2020-06-08,28260,0.0
2020-06-15,28260,0.0
2020-06-22,28260,0.0
2020-06-29,28260,0.0
2020-07-06,28260,0.0
2020-07-13,28260,0.0
2020-07-20,28260,0.0
2020-07-27,28260,0.0
2020-08-03,28260,0.0
2020-08-10,28260,0.0
2020-08-17,28260,0.0
2020-08-24,28260,0.0
2020-08-31,28260,0.0
2020-09-07,28260,0.0
2020-09-14,28260,0.0
2020-09-21,28260,0.0
2020-09-28,28260,0.0
2020-10-05,28260,0.0
2020-10-12,28260,0.0
2020-10-19,28260,0.0
2020-10-26,28260,0.0
2020-11-02,28260,0.0
2020-11-09,28260,0.0
2020-11-16,28260,0.0
2020-11-23,28260,0.0
2020-11-30,28260,0.0
2020-12-07,28260,0.0
2020-12-14,28260,0.0
2020-12-21,28260,0.0
2020-12-28,28260,0.0
2021-01-04,28260,0.0
2021-01-11,28260,0.0
2021-01-18,28260,0.0
2021-01-25,28260,0.0
2021-02-01,28260,0.0
2021-02-08,28260,0.0
2021-02-15,28260,0.0
2021-02-22,28260,0.0
2021-03-01,28260,0.0
2021-03-08,28260,0.0
2021-03-15,28260,0.0
2021-03-22,28260,0.0
2021-03-29,28260,0.0
2021-04-05,28260,0.0
2021-04-12,28260,0.0
2021-04-19,28260,0.0
2021-04-26,28260,0.0
2021-05-03,28260,0.0
2021-05-10,28260,0.0
2021-05-17,28260,0.0
2021-05-24,28260,0.0
2021-05-31,28260,0.0
2021-06-07,28260,0.0
2021-06-14,28260,0.0
2021-06-21,28260,0.0
2021-06-28,28260,0.0
2021-07-05,28260,0.0
2021-07-12,28260,0.0
2021-07-19,28260,0.0
2021-07-26,28260,0.0
2021-08-02,28260,0.0
2021-08-09,28260,0.0
2021-08-16,28260,0.0
2021-08-23,28260,0.0
2021-08-30,28260,0.0
2021-09-06,28260,0.0
2021-09-13,28260,0.0
2021-09-20,28260,0.0
2021-09-27,28260,0.0
2021-10-04,28260,0.0
2021-10-11,28260,0.0
2021-10-18,28260,0.0
2021-10-25,28260,0.0
2021-11-01,28260,0.0
2021-11-08,28260,0.0
2021-11-15,28260,0.0
2021-11-22,28260,0.0
2021-11-29,28260,0.0
2021-12-06,28260,0.0
2021-12-13,28260,0.0
2021-12-20,28260,0.0
2021-12-27,28260,0.0
2022-01-03,28260,0.0
2022-01-10,28260,0.0
2022-01-17,28260,0.0
2022-01-24,28260,0.0
2022-01-31,28260,0.0
2022-02-07,28260,0.0
2022-02-14,28260,0.0
2022-02-21,28260,0.0
2022-02-28,28260,0.0
2022-03-07,28260,0.0
2022-03-14,28260,0.0
2022-03-21,28260,0.0
2022-03-28,28260,0.0
2022-04-04,28260,0.0
2022-04-11,28260,0.0
2022-04-18,28260,0.0
2022-04-25,28260,0.0
2022-05-02,28260,0.0
2022-05-09,28260,0.0
2022-05-16,28260,0.0
2022-05-23,28260,0.0
2022-05-30,28260,0.0
2022-06-06,28260,0.0
2022-06-13,28260,0.0
2022-06-20,28260,0.0
2022-06-27,28260,0.0
2022-07-04,28260,0.0
2022-07-11,28260,0.0
2022-07-18,28260,0.0
2022-07-25,28260,0.0
2022-08-01,28260,0.0
2022-08-08,28260,0.0
2022-08-15,28260,0.0
2022-08-22,28260,0.0
2022-08-29,28260,0.0
2022-09-05,28260,0.0
2022-09-12,28260,0.0
2022-09-19,28260,0.0
2022-09-26,28260,0.0
2022-10-03,28260,0.0
2022-10-10,28260,0.0
2022-10-17,28260,0.0
2022-10-24,28260,0.0
2022-10-31,28260,0.0
2022-11-07,28260,0.0
2022-11-14,28260,0.0
2022-11-21,28260,0.0
2022-11-28,28260,0.0
2022-12-05,28260,0.0
2022-12-12,28260,0.0
2022-12-19,28260,0.0
2022-12-26,28260,0.0
2023-01-02,28260,0.0
2023-01-09,28260,0.0
2023-01-16,28260,0.0
2023-01-23,28260,0.0
2023-01-30,28260,0.0
2023-02-06,28260,0.0
2023-02-13,28260,0.0
2023-02-20,28260,0.0
2023-02-27,28260,0.0
2023-03-06,28260,0.0
2023-03-13,28260,0.0
2023-03-20,28260,0.0
2023-03-27,28260,0.0
2023-04-03,28260,0.0
2023-04-10,28260,0.0
2023-04-17,28260,0.0
2023-04-24,28260,0.0
2019-09-30,28710,0.0
2019-10-07,28710,0.0
2019-10-14,28710,0.0
2019-10-21,28710,0.0
2019-10-28,28710,0.0
2019-11-04,28710,0.0
2019-11-11,28710,0.0
2019-11-18,28710,0.0
2019-11-25,28710,0.0
2019-12-02,28710,0.0
2019-12-09,28710,0.0
2019-12-16,28710,0.0
2019-12-23,28710,0.0
2019-12-30,28710,0.0
2020-01-06,28710,0.0
2020-01-13,28710,0.0
2020-01-20,28710,0.0
2020-01-27,28710,0.0
2020-02-03,28710,0.0
2020-02-10,28710,0.0
2020-02-17,28710,0.0
2020-02-24,28710,0.0
2020-03-02,28710,0.0
2020-03-09,28710,0.0
2020-03-16,28710,0.0
2020-03-23,28710,0.0
2020-03-30,28710,0.0
2020-04-06,28710,0.0
2020-04-13,28710,0.0
2020-04-20,28710,0.0
2020-04-27,28710,0.0
2020-05-04,28710,0.0
2020-05-11,28710,0.0
2020-05-18,28710,0.0
2020-05-25,28710,0.0
2020-06-01,28710,0.0
2020-06-08,28710,0.0
2020-06-15,28710,0.0
2020-06-22,28710,0.0
2020-06-29,28710,0.0
2020-07-06,28710,0.0
2020-07-13,28710,0.0
2020-07-20,28710,0.0
2020-07-27,28710,0.0
2020-08-03,28710,0.0
2020-08-10,28710,0.0
2020-08-17,28710,0.0
2020-08-24,28710,0.0
2020-08-31,28710,0.0
2020-09-07,28710,0.0
2020-09-14,28710,0.0
2020-09-21,28710,0.0
2020-09-28,28710,0.0
2020-10-05,28710,0.0
2020-10-12,28710,0.0
2020-10-19,28710,0.0
2020-10-26,28710,0.0
2020-11-02,28710,0.0
2020-11-09,28710,0.0
2020-11-16,28710,0.0
2020-11-23,28710,0.0
2020-11-30,28710,0.0
2020-12-07,28710,0.0
2020-12-14,28710,0.0
2020-12-21,28710,0.0
2020-12-28,28710,0.0
2021-01-04,28710,0.0
2021-01-11,28710,0.0
2021-01-18,28710,0.0
2021-01-25,28710,0.0
2021-02-01,28710,0.0
2021-02-08,28710,0.0
2021-02-15,28710,0.0
2021-02-22,28710,0.0
2021-03-01,28710,0.0
2021-03-08,28710,0.0
2021-03-15,28710,0.0
2021-03-22,28710,0.0
2021-03-29,28710,0.0
2021-04-05,28710,0.0
2021-04-12,28710,0.0
2021-04-19,28710,0.0
2021-04-26,28710,0.0
2021-05-03,28710,0.0
2021-05-10,28710,0.0
2021-05-17,28710,0.0
2021-05-24,28710,0.0
2021-05-31,28710,0.0
2021-06-07,28710,0.0
2021-06-14,28710,0.0
2021-06-21,28710,0.0
2021-06-28,28710,0.0
2021-07-05,28710,0.0
2021-07-12,28710,0.0
2021-07-19,28710,0.0
2021-07-26,28710,0.0
2021-08-02,28710,0.0
2021-08-09,28710,0.0
2021-08-16,28710,0.0
2021-08-23,28710,0.0
2021-08-30,28710,0.0
2021-09-06,28710,0.0
2021-09-13,28710,0.0
2021-09-20,28710,0.0
2021-09-27,28710,0.0
2021-10-04,28710,0.0
2021-10-11,28710,0.0
2021-10-18,28710,0.0
2021-10-25,28710,0.0
2021-11-01,28710,0.0
2021-11-08,28710,0.0
2021-11-15,28710,0.0
2021-11-22,28710,0.0
2021-11-29,28710,0.0
2021-12-06,28710,0.0
2021-12-13,28710,0.0
2021-12-20,28710,0.0
2021-12-27,28710,0.0
2022-01-03,28710,0.0
2022-01-10,28710,0.0
2022-01-17,28710,0.0
2022-01-24,28710,0.0
2022-01-31,28710,0.0
2022-02-07,28710,0.0
2022-02-14,28710,0.0
2022-02-21,28710,0.0
2022-02-28,28710,0.0
2022-03-07,28710,0.0
2022-03-14,28710,0.0
2022-03-21,28710,0.0
2022-03-28,28710,0.0
2022-04-04,28710,0.0
2022-04-11,28710,0.0
2022-04-18,28710,0.0
2022-04-25,28710,0.0
2022-05-02,28710,0.0
2022-05-09,28710,0.0
2022-05-16,28710,0.0
2022-05-23,28710,0.0
2022-05-30,28710,0.0
2022-06-06,28710,0.0
2022-06-13,28710,0.0
2022-06-20,28710,0.0
2022-06-27,28710,0.0
2022-07-04,28710,0.0
2022-07-11,28710,0.0
2022-07-18,28710,0.0
2022-07-25,28710,0.0
2022-08-01,28710,0.0
2022-08-08,28710,0.0
2022-08-15,28710,0.0
2022-08-22,28710,0.0
2022-08-29,28710,0.0
2022-09-05,28710,0.0
2022-09-12,28710,0.0
2022-09-19,28710,0.0
2022-09-26,28710,0.0
2022-10-03,28710,0.0
2022-10-10,28710,0.0
2022-10-17,28710,0.0
2022-10-24,28710,0.0
2022-10-31,28710,0.0
2022-11-07,28710,0.0
2022-11-14,28710,0.0
2022-11-21,28710,0.0
2022-11-28,28710,0.0
2022-12-05,28710,0.0
2022-12-12,28710,0.0
2022-12-19,28710,0.0
2022-12-26,28710,0.0
2023-01-02,28710,0.0
2023-01-09,28710,0.0
2023-01-16,28710,0.0
2023-01-23,28710,0.0
2023-01-30,28710,0.0
2023-02-06,28710,0.0
2023-02-13,28710,0.0
2023-02-20,28710,0.0
2023-02-27,28710,0.0
2023-03-06,28710,0.0
2023-03-13,28710,0.0
2023-03-20,28710,0.0
2023-03-27,28710,0.0
2023-04-03,28710,0.0
2023-04-10,28710,0.0
2023-04-17,28710,0.0
2023-04-24,28710,0.0
2019-09-30,28720,0.0
2019-10-07,28720,0.0
2019-10-14,28720,0.0
2019-10-21,28720,0.0
2019-10-28,28720,0.0
2019-11-04,28720,0.0
2019-11-11,28720,0.0
2019-11-18,28720,0.0
2019-11-25,28720,0.0
2019-12-02,28720,0.0
2019-12-09,28720,0.0
2019-12-16,28720,0.0
2019-12-23,28720,0.0
2019-12-30,28720,0.0
2020-01-06,28720,0.0
2020-01-13,28720,0.0
2020-01-20,28720,0.0
2020-01-27,28720,0.0
2020-02-03,28720,0.0
2020-02-10,28720,0.0
2020-02-17,28720,0.0
2020-02-24,28720,0.0
2020-03-02,28720,0.0
2020-03-09,28720,0.0
2020-03-16,28720,0.0
2020-03-23,28720,0.0
2020-03-30,28720,0.0
2020-04-06,28720,0.0
2020-04-13,28720,0.0
2020-04-20,28720,0.0
2020-04-27,28720,0.0
2020-05-04,28720,0.0
2020-05-11,28720,0.0
2020-05-18,28720,0.0
2020-05-25,28720,0.0
2020-06-01,28720,0.0
2020-06-08,28720,0.0
2020-06-15,28720,0.0
